diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","","",0,"{}","1","","","","","","100|100","","","2000065","83","UITask_icon_11","10100000",2105017,"10","","","{}","","{}","","","",1,"","","",1,"2000058",10,7,""
"","","","","",12,"{}","1","","","","","","100|100","","","2000067","23","UI_building_10201000","10100000",2105018,"10","","","{}","","[""2""]","","","",0,"","","",1,"2000060",10,400000,"1"
"","","","","",16,"{}","1","","","","","","100|100","","","2000068","99","UITask_zombielord","10100000",2105019,"10","","","{}","","{}","","","",0,"","","",1,"2000061",10,15,"1"
"","","","","",0,"{}","1","","","","","","100|100","","","2000069","31","UI_building_10119000_1","10100000",2105020,"10","","","{}","","{}","","","",0,"","","",1,"2000062",10,10,""
"","","","","",1,"[""1""]","1","","","","","","100|100","","","2000070","92","UI_building_10103000","10100000",2105021,"10","","","{}","","[""10103000""]","","","",0,"","","",1,"2000063",10,1000,""
"","","","","",0,"{}","1","","","","","","100|100","","","2000071","89","UI_building_10119000_1","10100000",2105022,"10","","","{}","","{}","","","",0,"","","",1,"2000064",10,600,""
"","","","","",12,"{}","1","","","","","","100|100","","","2000067","23","UI_building_10201000","10100000",2105023,"10","","","{}","","[""2""]","","","",0,"","","",1,"2000060",10,1000000,"1"
"","","","","",16,"{}","1","","","","","","100|100","","","2000068","99","UITask_zombielord","10100000",2105024,"10","","","{}","","{}","","","",0,"","","",1,"2000061",10,30,"1"
"","","","","",0,"{}","1","","","","","","100|100","","","2000069","31","UI_building_10119000_1","10100000",2105025,"10","","","{}","","{}","","","",0,"","","",1,"2000062",10,50,""
"","","","","",1,"[""1""]","1","","","","","","100|100","","","2000070","92","UI_building_10103000","10100000",2105026,"10","","","{}","","[""10103000""]","","","",0,"","","",1,"2000063",10,2000,""
"","","","","",0,"{}","1","","","","","","100|100","","","2000071","89","UI_building_10119000_1","10100000",2105027,"10","","","{}","","{}","","","",0,"","","",1,"2000064",10,1200,""
"","","","","",16,"{}","1","","","","","","100|100","","","2000068","99","UITask_zombielord","10100000",2105028,"10","","","{}","","{}","","","",0,"","","",1,"2000061",10,50,"1"
"","","","","",0,"{}","1","","","","","","100|100","","","2000069","31","UI_building_10119000_1","10100000",2105029,"10","","","{}","","{}","","","",0,"","","",1,"2000062",10,100,""
"","","","","",1,"[""1""]","1","","","","","","100|100","","","2000070","92","UI_building_10103000","10100000",2105030,"10","","","{}","","[""10103000""]","","","",0,"","","",1,"2000063",10,3000,""
"","","","","",0,"{}","1","","","","","","100|100","","","2000071","89","UI_building_10119000_1","10100000",2105031,"10","","","{}","","{}","","","",0,"","","",1,"2000064",10,2000,""
"","","","1","",11,"[""13""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000013,"1","","","{}","507","[""1002013""]","102020000","0","",104,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""12""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000012,"1","","","{}","507","[""1002012""]","102020000","0","",94,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""11""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000011,"1","","","{}","507","[""1002011""]","102020000","0","",94,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""10""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000010,"1","","","{}","507","[""1002010""]","102020000","0","",84,"","","",1,"800788",1,1,"1"
"","","","1","",54,"[""100""]","1","","","","410001090","","","","1","170414","59","UI_building_10114000","10100000",410001100,"1","","","{}","402","[""15""]","102023254","0","",202,"","","",1,"170061",1,1,"1"
"","","","1","",11,"[""8""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000008,"1","","","{}","507","[""1002008""]","102020000","0","",74,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""4""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000004,"1","","","{}","507","[""1002004""]","102020000","0","",64,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000990,"1","","","{}","506","{}","102020000","0","",554,"","","",1,"800786",1,990,"1"
"","","","","",0,"{}","","","","","","","60|60","","","2000065","83","UITask_icon_11","10100000",2105040,"10","","","{}","","{}","108385040","","",1,"","","",1,"2000058",10,1,""
"","","","","",0,"{}","1","","","","","","100|100","","","2000066","249","UITask_icon_11","10100000",2105041,"10","","","{}","","{}","108385046","","",2,"","","",1,"2000059",10,1,""
"","","","1","",1,"{}","1","","","","","","60|60","","","2000016","212","UI_building_10114000","10100000",2105042,"10","","","{}","","[""10114000""]","108385041","","",4,"","","",1,"2000049",12,5,"1"
"","","","","",16,"{}","1","","","","","","60|60","","","2000068","99","UITask_zombielord","10100000",2105043,"10","","","{}","","{}","108385043","","",0,"","","",1,"2000061",10,2,"1"
"","","","","",0,"{}","1","","","","","","60|60","","","2000071","89","UI_building_10119000_1","10100000",2105044,"10","","","{}","","{}","108385044","","",0,"","","",1,"2000064",10,120,""
"","","","","",1,"[""1""]","1","","","","","","60|60","","","2000070","92","UI_building_10103000","10100000",2105045,"10","","","{}","","[""10103000""]","108385045","","",0,"","","",1,"2000063",10,400,""
"","","","","",1,"{}","1","","","","","","60|60","","","2000018","63","UI_building_10103000","10100000",2105046,"10","","","{}","","[""10120000"",""70""]","108385042","","",3,"","","",1,"2000034",12,5,""
"","","","","",0,"{}","1","","","","","","300|300","","","2000065","83","UI_building_10103000","10100000",2105047,"10","","","{}","","{}","108385050","","",1,"","","",1,"2000058",10,5,""
"","","","","",0,"{}","1","","","","","","300|300","","","2000071","89","UI_building_10103000","10100000",2105048,"10","","","{}","","{}","108385051","","",0,"","","",1,"2000064",10,2000,""
"","","","","",16,"{}","1","","","","","","300|300","","","2000068","99","UI_building_10103000","10100000",2105049,"10","","","{}","","{}","108385052","","",0,"","","",1,"2000061",10,30,"1"
"","","","","",1,"[""1""]","1","","","","","","300|300","","","2000070","92","UI_building_10103000","10100000",2105050,"10","","","{}","","[""10103000""]","108385053","","",0,"","","",1,"2000063",10,2000,""
"","","","","",12,"{}","1","","","","","","300|300","","","2000023","23","UI_building_10103000","10100000",2105051,"10","","","{}","","[""2""]","108385054","","",1,"","","",1,"2000039",12,2000000,""
"","","","1","",1,"{}","1","","","","","","300|300","","","2800040","212","UI_building_10103000","10100000",2105052,"10","","","{}","","[""10114000""]","108385055","","",4,"","","",1,"2800040",12,50,"1"
"","","","","",1,"{}","1","","","","","","300|300","","","2000018","63","UI_building_10103000","10100000",2105053,"10","","","{}","","[""10120000"",""70""]","108385056","","",3,"","","",1,"2000034",12,100,""
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000980,"1","","","{}","506","{}","102020000","0","",554,"","","",1,"800786",1,980,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000970,"1","","","{}","506","{}","102020000","0","",544,"","","",1,"800786",1,970,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000850,"1","","","{}","506","{}","102020000","0","",484,"","","",1,"800786",1,850,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000820,"1","","","{}","506","{}","102020000","0","",474,"","","",1,"800786",1,820,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000740,"1","","","{}","506","{}","102020000","0","",434,"","","",1,"800786",1,740,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000690,"1","","","{}","506","{}","102020000","0","",404,"","","",1,"800786",1,690,"1"
"","","","","",0,"{}","","","","","","","60|60","","","2000065","83","UITask_icon_11","10100000",2105060,"10","","","{}","","{}","108385060","","",1,"","","",1,"2000058",10,1,""
"","","","","",0,"{}","1","","","","","","100|100","","","2000066","249","UITask_icon_11","10100000",2105061,"10","","","{}","","{}","108385066","","",2,"","","",1,"2000059",10,1,""
"","","","1","",1,"{}","1","","","","","","60|60","","","2000016","212","UI_building_10114000","10100000",2105062,"10","","","{}","","[""10114000""]","108385062","","",4,"","","",1,"2000049",12,5,"1"
"","","","","",16,"{}","1","","","","","","60|60","","","2000068","99","UITask_zombielord","10100000",2105063,"10","","","{}","","{}","108385063","","",0,"","","",1,"2000061",10,2,"1"
"","","","","",0,"{}","1","","","","","","60|60","","","2000071","89","UI_building_10119000_1","10100000",2105064,"10","","","{}","","{}","108385064","","",0,"","","",1,"2000064",10,120,""
"","","","","",1,"[""1""]","1","","","","","","60|60","","","2000070","92","UI_building_10103000","10100000",2105065,"10","","","{}","","[""10103000""]","108385065","","",0,"","","",1,"2000063",10,400,""
"","","","","",1,"{}","1","","","","","","60|60","","","2000018","63","UI_building_10103000","10100000",2105066,"10","","","{}","","[""10120000"",""70""]","108385061","","",3,"","","",1,"2000034",12,5,""
"","","","","",0,"{}","1","","","","","","300|300","","","2000065","83","UI_building_10103000","10100000",2105067,"10","","","{}","","{}","108385070","","",1,"","","",1,"2000058",10,5,""
"","","","","",0,"{}","1","","","","","","300|300","","","2000071","89","UI_building_10103000","10100000",2105068,"10","","","{}","","{}","108385071","","",0,"","","",1,"2000064",10,2000,""
"","","","","",16,"{}","1","","","","","","300|300","","","2000068","99","UI_building_10103000","10100000",2105069,"10","","","{}","","{}","108385072","","",0,"","","",1,"2000061",10,30,"1"
"","","","","",1,"[""1""]","1","","","","","","300|300","","","2000070","92","UI_building_10103000","10100000",2105070,"10","","","{}","","[""10103000""]","108385073","","",0,"","","",1,"2000063",10,2000,""
"","","","","",12,"{}","1","","","","","","300|300","","","2000023","23","UI_building_10103000","10100000",2105071,"10","","","{}","","[""2""]","108385074","","",1,"","","",1,"2000039",12,2000000,""
"","","","1","",1,"{}","1","","","","","","300|300","","","2800040","212","UI_building_10103000","10100000",2105072,"10","","","{}","","[""10114000""]","108385075","","",4,"","","",1,"2800040",12,50,"1"
"","","","","",1,"{}","1","","","","","","300|300","","","2000018","63","UI_building_10103000","10100000",2105073,"10","","","{}","","[""10120000"",""70""]","108385076","","",3,"","","",1,"2000034",12,100,""
"","","","1","",75,"[""745000""]","1","","99-99","","601014001","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014002,"1","","","{}","616","[""745000""]","109001201","0","",2402,"","","",2,"372001",1,2,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014002","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014003,"1","","","{}","616","[""745000""]","109001201","0","",2403,"","","",2,"372002",1,3,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014003","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014004,"1","","","{}","616","[""745000""]","109001201","0","",2404,"","","",2,"372003",1,4,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014004","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014005,"1","","","{}","616","[""745000""]","109001201","0","",2405,"","","",2,"372004",1,5,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014005","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014006,"1","","","{}","616","[""745000""]","109001201","0","",2406,"","","",2,"372005",1,6,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014006","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014007,"1","","","{}","616","[""745000""]","109001201","0","",2407,"","","",2,"372006",1,7,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014007","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014008,"1","","","{}","616","[""745000""]","109001201","0","",2408,"","","",2,"372007",1,8,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014008","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014009,"1","","","{}","616","[""745000""]","109001201","0","",2409,"","","",2,"372008",1,9,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014009","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014010,"1","","","{}","616","[""745000""]","109001201","0","",2410,"","","",2,"372009",1,10,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014010","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014011,"1","","","{}","616","[""745000""]","109001201","0","",2411,"","","",2,"372010",1,11,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014011","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014012,"1","","","{}","616","[""745000""]","109001201","0","",2412,"","","",2,"372011",1,12,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014012","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014013,"1","","","{}","616","[""745000""]","109001201","0","",2413,"","","",2,"372012",1,13,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014013","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014014,"1","","","{}","616","[""745000""]","109001201","0","",2414,"","","",2,"372013",1,14,"1"
"","","","1","",75,"[""745000""]","1","","99-99","","601014014","","","","1","season_person_building_name009","0","dikuaishengji","10100010",601014015,"1","","","{}","616","[""745000""]","109001201","0","",2415,"","","",2,"372014",1,15,"1"
"","","","","",0,"{}","1","","","","","","","","","","340","","",2400000,"14","","","{}","","{}","108500003","","",0,"","","",0,"2010113",14,5,""
"","","","","",0,"{}","1","","","","","","","","","","340","","",2400001,"14","","","{}","","{}","108500006","","",0,"","","",0,"2010113",14,5,""
"","","","","",0,"{}","1","","","","","","","","","","340","","",2400002,"14","","","{}","","{}","108500008","","",0,"","","",0,"2010113",14,5,""
"","","","","",0,"{}","1","","","","","","","","","","340","","",2400003,"14","","","{}","","{}","108500010","","",0,"","","",0,"2010113",14,5,""
"","","","","",0,"[""0""]","","","","","","","","","","2000026","218","","",7520004,"12","","","{}","","{}","108105204","","",4,"","","",1,"2000042",12,350000,""
"","","","","",0,"[""0""]","","","","","","","","","","2000026","218","","",7520005,"12","","","{}","","{}","108105205","","",5,"","","",1,"2000042",12,600000,""
"","","","1","",54,"[""70""]","1","","","","410001065","","","","1","170414","59","UI_building_10114000","10100000",410001070,"1","","","{}","402","[""15""]","102023239","0","",152,"","","",1,"170061",1,1,"1"
"","","","1","",12,"[""14""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",510001500,"1","","","{}","502","[""14""]","102020000","0","",219,"","","",8,"170427",1,1500000,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530015000,"1","","","{}","504","[""2""]","102020000","0","",539,"","","",8,"170427",1,15000000,"1"
"","","","1","",11,"{}","1","","","","","","","","1","2000020","99","UI_building_10114000","10100000",540000005,"1","","","{}","505","[""9""]","102023800","0","",901,"","","",1,"371042",1,1,"1"
"","","","1","",11,"{}","1","","","","","","","","1","2000020","99","UI_building_10114000","10100000",540000010,"1","","","{}","505","[""9""]","102023801","0","",902,"","","",1,"371042",1,5,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530012000,"1","","","{}","504","[""2""]","102020000","0","",509,"","","",8,"170427",1,12000000,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530009000,"1","","","{}","504","[""2""]","102020000","0","",479,"","","",8,"170427",1,9000000,"1"
"","","","","",1,"[""4""]","1","","","","","","","","","quest_name_376","376","","",7422002,"12","","","{}","","[""10138000""]","108104202","","",2,"","","",1,"quest_desc_376",12,4,""
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530003000,"1","","","{}","504","[""2""]","102020000","0","",359,"","","",8,"170427",1,3000000,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530001800,"1","","","{}","504","[""2""]","102020000","0","",299,"","","",8,"170427",1,1800000,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530000300,"1","","","{}","504","[""2""]","102020000","0","",179,"","","",8,"170427",1,300000,"1"
"","","","1","",12,"[""1""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",520012500,"1","","","{}","503","[""1""]","102020000","0","",439,"","","",8,"170427",1,12500000,"1"
"","","","1","",12,"[""1""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",520002000,"1","","","{}","503","[""1""]","102020000","0","",259,"","","",8,"170427",1,2000000,"1"
"","","","1","",12,"[""1""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",520001500,"1","","","{}","503","[""1""]","102020000","0","",229,"","","",8,"170427",1,1500000,"1"
"","","","1","",11,"{}","1","","","","","","","","1","2000020","99","UI_building_10114000","10100000",540000020,"1","","","{}","505","[""9""]","102023802","0","",903,"","","",1,"371042",1,10,"1"
"","","","1","",1,"[""10201000""]","","","","","300201017","","","","1","170400","311","UI_building_10114000","10100018",300201018,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",180,"","","17",2,"372017",1,1,"1"
"","","","1","",12,"[""14""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",510000500,"1","","","{}","502","[""14""]","102020000","0","",159,"","","",8,"170427",1,500000,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500007200,"1","","","{}","501","[""10114000""]","102020001","0","",441,"","","",1,"170428",1,7200,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500002300,"1","","","{}","501","[""10114000""]","102020001","0","",381,"","","",1,"170428",1,2300,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500002200,"1","","","{}","501","[""10114000""]","102020001","0","",371,"","","",1,"170428",1,2200,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500001700,"1","","","{}","501","[""10114000""]","102020001","0","",321,"","","",1,"170428",1,1700,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500001600,"1","","","{}","501","[""10114000""]","102020001","0","",311,"","","",1,"170428",1,1600,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500001300,"1","","","{}","501","[""10114000""]","102020001","0","",281,"","","",1,"170428",1,1300,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500001200,"1","","","{}","501","[""10114000""]","102020001","0","",271,"","","",1,"170428",1,1200,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500000700,"1","","","{}","501","[""10114000""]","102020001","0","",221,"","","",1,"170428",1,700,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500000300,"1","","","{}","501","[""10114000""]","102020001","0","",161,"","","",1,"170428",1,300,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500000020,"1","","","{}","501","[""10114000""]","102020001","0","",71,"","","",1,"170428",1,20,"1"
"","","","1","",7,"[""10143000""]","","","","","200020036","","","","1","170401","0","UI_building_10143000","10100000",300212001,"1","1","","{}","325","[""10143000""]","102020000","0","",73,"","","",2,"130054",1,1,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500000010,"1","","","{}","501","[""10114000""]","102020001","0","",61,"","","",1,"170428",1,10,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500000005,"1","","","{}","501","[""10114000""]","102020001","0","",51,"","","",1,"170428",1,5,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420009500,"1","","","{}","403","[""10120000"",""70""]","102023361","0","",655,"","","",1,"372215",1,9500,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420009000,"1","","","{}","403","[""10120000"",""70""]","102023360","0","",645,"","","",1,"372215",1,9000,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420008500,"1","","","{}","403","[""10120000"",""70""]","102023359","0","",635,"","","",1,"372215",1,8500,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420008000,"1","","","{}","403","[""10120000"",""70""]","102023358","0","",625,"","","",1,"372215",1,8000,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420003500,"1","","","{}","403","[""10120000"",""70""]","102023349","0","",535,"","","",1,"372215",1,3500,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000800,"1","","","{}","403","[""10120000"",""70""]","102023336","0","",405,"","","",1,"372215",1,800,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000700,"1","","","{}","403","[""10120000"",""70""]","102023335","0","",395,"","","",1,"372215",1,700,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000230,"1","","","{}","403","[""10120000"",""70""]","102023322","0","",265,"","","",1,"372215",1,230,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000170,"1","","","{}","403","[""10120000"",""70""]","102023316","0","",205,"","","",1,"372215",1,170,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000140,"1","","","{}","403","[""10120000"",""70""]","102023313","0","",175,"","","",1,"372215",1,140,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000130,"1","","","{}","403","[""10120000"",""70""]","102023312","0","",165,"","","",1,"372215",1,130,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420000120,"1","","","{}","403","[""10120000"",""70""]","102023311","0","",155,"","","",1,"372215",1,120,"1"
"","","","1","",54,"[""90""]","1","","","","410001085","","","","1","170414","59","UI_building_10114000","10100000",410001090,"1","","","{}","402","[""15""]","102023251","0","",192,"","","",1,"170061",1,1,"1"
"","","","1","",54,"[""85""]","1","","","","410001080","","","","1","170414","59","UI_building_10114000","10100000",410001085,"1","","","{}","402","[""15""]","102023248","0","",182,"","","",1,"170061",1,1,"1"
"","","","1","",11,"{}","1","","","","","","","","1","2000020","99","UI_building_10114000","10100000",540000050,"1","","","{}","505","[""9""]","102023803","0","",904,"","","",1,"371042",1,20,"1"
"","","","1","",54,"[""65""]","1","","","","410001060","","","","1","170414","59","UI_building_10114000","10100000",410001065,"1","","","{}","402","[""15""]","102023236","0","",142,"","","",1,"170061",1,1,"1"
"","","","1","",54,"[""45""]","1","","","","410001040","","","","1","170414","59","UI_building_10114000","10100000",410001045,"1","","","{}","402","[""15""]","102023224","0","",102,"","","",1,"170061",1,1,"1"
"","","","1","",54,"[""1""]","1","","","","400000024","","","","1","170400","58","UI_building_10114000","10100000",400000027,"1","","","{}","401","[""15""]","102020001","0","",909,"","","",1,"170537",1,11,"1"
"","","","1","",54,"[""1""]","1","","","","400000018","","","","1","170400","58","UI_building_10114000","10100000",400000021,"1","","","{}","401","[""15""]","102020001","0","",907,"","","",1,"170537",1,9,"1"
"","","","1","",54,"[""1""]","1","","","","400000015","","","","1","170400","58","UI_building_10114000","10100000",400000018,"1","","","{}","401","[""15""]","102020001","0","",906,"","","",1,"170537",1,8,"1"
"","","","1","",1,"{}","1","","","","310000015","","","","1","","330","UI_building_10114000","10100007",310000020,"1","","","{}","318","[""10123000"",""10""]","102023004","0","",113,"","","",1,"371036",1,5,"1"
"","","","1","2;57",1,"[""10211000""]","","","","","300211034","","","","1","170400","311","UI_building_10114000","10100035",300211035,"1","","","{}","324","[""10211000"",""5""]","102020000","0","",420,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10211000""]","","","","","300211033","","","","1","170400","311","UI_building_10114000","10100034",300211034,"1","","","{}","324","[""10211000"",""5""]","102020000","0","",410,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10211000""]","","","","","300211032","","","","1","170400","311","UI_building_10114000","10100033",300211033,"1","","","{}","324","[""10211000"",""5""]","102020000","0","",400,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10209000""]","","","","","300210034","","","","1","170400","311","UI_building_10114000","10100035",300210035,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",400,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10209000""]","","","","","300210033","","","","1","170400","311","UI_building_10114000","10100034",300210034,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",390,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10209000""]","","","","","300210032","","","","1","170400","311","UI_building_10114000","10100033",300210033,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",380,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10210000""]","","","","","300209034","","","","1","170400","311","UI_building_10114000","10100035",300209035,"1","","","{}","322","[""10210000"",""5""]","102020000","0","",350,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10210000""]","","","","","300209033","","","","1","170400","311","UI_building_10114000","10100034",300209034,"1","","","{}","322","[""10210000"",""5""]","102020000","0","",340,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","",1,"[""10120000""]","1","","","","","","","","","170400","0","UI_building_10120000","10100000",1032001,"2","","","{}","","[""10120000"",""5""]","102013201","1","",1,"","1","",2,"371034",1,28,"1"
"","","","1","",1,"[""10106000""]","1","","","","","","","","","170400","0","UI_building_10106000","10100000",1032002,"2","","","{}","","[""10106000"",""5""]","102013201","1","",2,"","1","",2,"371034",1,28,"1"
"","","","1","",1,"[""10203000""]","1","","","","","","","","","170400","0","UI_building_10203000","10100000",1032003,"2","","","{}","","[""10203000"",""5""]","102013201","1","",3,"","1","",2,"371034",1,28,"1"
"","","","1","",1,"[""10118000""]","1","","","","","","","","","170400","0","UI_building_10118000","10100000",1032004,"2","","","{}","","[""10118000"",""5""]","102013201","1","",4,"","1","",2,"371034",1,28,"1"
"","","","1","",1,"[""10208000""]","1","","","","","","","","","170400","0","UI_building_10208000","10100000",1032005,"2","","","{}","","[""10208000"",""5""]","102013201","1","",5,"","1","",2,"371034",1,28,"1"
"","","","1","",1,"[""10100000""]","","","","","","","","","","170400","311","UI_building_10100000","10100000",1032006,"2","","","{}","","[""10100000"",""5""]","102013202","1","",6,"","1","28",2,"372028",1,1,"1"
"","","","1","2;57",1,"[""10210000""]","","","","","300209032","","","","1","170400","311","UI_building_10114000","10100033",300209033,"1","","","{}","322","[""10210000"",""5""]","102020000","0","",330,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10208000""]","","","","","300208034","","","","1","170400","311","UI_building_10114000","10100035",300208035,"1","","","{}","311","[""10208000"",""5""]","102020000","0","",810,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10208000""]","","","","","300208033","","","","1","170400","311","UI_building_10114000","10100034",300208034,"1","","","{}","311","[""10208000"",""5""]","102020000","0","",790,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10208000""]","","","","","300208032","","","","1","170400","311","UI_building_10114000","10100033",300208033,"1","","","{}","311","[""10208000"",""5""]","102020000","0","",770,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10207000""]","","","","","300207034","","","","1","170400","311","UI_building_10114000","10100035",300207035,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",350,"","","34",2,"task_desc_building_35",1,1,"1"
