para8,model,ban_move,building_effect,building_action,equal_glue_value,offer_range,is_stationed,produce_goods,building_show,produce_time,long_description,click_sfx,cost_resource,name,recommended_location,open_arms,mono_condition,zone,item,unlock_player_level,reward_show,building_inside,description,ruinTime,scan,time,building_prerequisites,build_type,need_science,disrecommend,max_hp,effect_local,tiles_2,upgrade_type,building_effect_last_hide,play_music_para,hero_slots,building_effect_last,para5,level_up,local_num,guard,display_range,model_garbage,coal_normal,time_condition,people,building_effect_local,exp_hero_show,produce_gain_consume,default_army,para1,season_group,direct_exchange,building,cost_consume,season_score,building_mail,receiving_building,working_perform,hero_sort,produce_cost_resource,hummer_build,produce_gain_resource,max_level,detail_desc,tab_type,need_talent,exp,need_pve,storage_resource,produce_cost_consume,pic,para7,para6,unlock_num,para4,id,red_dot,put,para3,effect_condition,effect_number_condition,bd_effect_result,reward,coal_overload,order,display_gallery_condition,no_queue,tiles,glue_exchange_id,resBuild,temperature_status,sup_main_build_id,main_sup_build_id,gift_id,zone_radius,buildclassification,model_world,display_order_gallery,season_mastery,para2,power
"","building_10100017",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,224293,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;8500|50061;404.8|50062;81","0.3",0,"37800;85;8500;404.8;81","0","1","","{}","","","",19000000,"","","100","","","10123000;17|10124000;17","1;28000000|14;28000000|2;8900000","","","","0","10100017","","{}","",35,"",1,"",0,0,"","","UI_building_10100017","","","1","10103000;10207000",10100017,0,"","2;1|3;6|4;10|5;13","","","","105020117","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100017_world","","","140000",37800
"","building_10100017",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,314009,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;9000|50061;428.6|50062;85.7","0.3",0,"46300;90;9000;428.6;85.7","0","1","","{}","","","",30000000,"","","100","","","10123000;18|10107000;18","1;33000000|14;33000000|2;11000000","","","","0","10100018","","{}","",35,"",1,"",0,0,"","","UI_building_10100017","","","1","10211000;103205000",10100018,0,"","2;1|3;6|4;10|5;13","","","","105020118","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100017_world","","","140000",46300
"","building_10100017",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,439613,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;9500|50061;452.4|50062;90.5","0.3",0,"55500;95;9500;452.4;90.5","0","1","","{}","","","",45000000,"","","100","","","10123000;19|10103000;19","1;60000000|14;60000000|2;19000000","","","","0","10100019","","{}","",35,"",1,"",0,0,"","","UI_building_10100017","","","1","10113000;10207000",10100019,0,"","2;1|3;6|4;10|5;13","","","","105020119","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100017_world","","","140000",55500
"","building_10100020",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,571497,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;10000|50061;476.2|50062;95.2","0.3",0,"67900;100;10000;476.2;95.2","0","1","","{}","","","",63000000,"","","100","","","10123000;20|10116000;20","1;84000000|14;84000000|2;27000000","","","","0","10100020","","{}","",35,"",1,"",0,0,"","","UI_building_10100020","","","1","10104000;10135000;10209000",10100020,0,"","2;1|3;6|4;10|5;13","","","","105020120","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100020_world","","","140000",67900
"","building_10100020",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,742946,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;10500|50061;500|50062;100","0.3",0,"82500;105;10500;500;100","0","1","","{}","","","",82000000,"","","100","","","10123000;21|10104000;21","1;110000000|14;110000000|2;35000000","","","","0","10100021","","{}","",35,"",1,"",0,0,"","","UI_building_10100020","","","1","10211000;103206000",10100021,0,"","2;1|3;6|4;10|5;13","","","","105020121","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100020_world","","","140000",82500
"","building_10100020",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,965829,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;11000|50061;523.8|50062;104.8","0.3",0,"99200;110;11000;523.8;104.8","0","1","","{}","","","",99000000,"","","100","","","10123000;22|10107000;22","1;140000000|14;140000000|2;44000000","","","","0","10100022","","{}","",35,"",1,"",0,0,"","","UI_building_10100020","","","1","103206000",10100022,0,"","2;1|3;6|4;10|5;13","","","","105020122","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100020_world","","","140000",99200
"","building_10100020",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,1352161,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;11500|50061;547.6|50062;109.5","0.3",0,"118000;115;11500;547.6;109.5","0","1","","{}","","","",110000000,"","","100","","","10123000;23|10106000;23","1;170000000|14;170000000|2;54000000","","","","0","10100023","","{}","",35,"",1,"",0,0,"","","UI_building_10100020","","","1","",10100023,0,"","2;1|3;6|4;10|5;13","","","","105020123","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100020_world","","","140000",118000
"","building_10100024",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,1893025,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;12000|50061;571.4|50062;114.3","0.3",0,"138800;120;12000;571.4;114.3","0","1","","{}","","","",120000000,"","","100","","","10123000;24|10116000;24","1;290000000|14;290000000|2;93000000","","","","0","10100024","","{}","",35,"",1,"",0,0,"","","UI_building_10100024","","","1","",10100024,0,"","2;1|3;6|4;10|5;13","","","","105020124","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100024_world","","","140000",138800
"","building_10100024",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,2650235,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;12500|50061;595.2|50062;119","0.3",0,"166000;125;12500;595.2;119","0","1","","{}","","","",130000000,"","","100","","","10123000;25|10124000;25","1;400000000|14;400000000|2;130000000","","","","0","10100025","","{}","",35,"",1,"",0,0,"","","UI_building_10100024","","","1","",10100025,0,"","2;1|3;6|4;10|5;13","","","","105020125","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100024_world","","","140000",166000
"","building_10100024",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,3710329,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;13000|50061;619|50062;123.8","0.3",0,"197900;130;13000;619;123.8","0","1","","{}","","","",140000000,"","","100","","","10123000;26|10107000;26","1;530000000|14;530000000|2;170000000","","","","0","10100026","","{}","",35,"",1,"",0,0,"","","UI_building_10100024","","","1","",10100026,0,"","2;1|3;6|4;10|5;13","","","","105020126","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100024_world","","","140000",197900
"","building_10100027",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,5194460,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;13500|50061;642.9|50062;128.6","0.3",0,"234600;135;13500;642.9;128.6","0","1","","{}","","","",160000000,"","","100","","","10123000;27|10103000;27","1;740000000|14;740000000|2;240000000","","","","0","10100027","","{}","",35,"",1,"",0,0,"","","UI_building_10100027","","","1","",10100027,0,"","2;1|3;6|4;10|5;13","","","","105020127","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100027_world","","","140000",234600
"","building_10100027",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,6752797,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;14000|50061;666.7|50062;133.3","0.3",0,"278000;140;14000;666.7;133.3","0","1","","{}","","","",170000000,"","","100","","","10123000;28|10116000;28","1;1000000000|14;1000000000|2;330000000","","","","0","10100028","","{}","",35,"",1,"",0,0,"","","UI_building_10100027","","","1","",10100028,0,"","2;1|3;6|4;10|5;13","","","","105020128","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100027_world","","","140000",278000
"","building_10100027",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,8778637,"",0,"","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;14500|50061;690.5|50062;138.1","0.3",0,"328500;145;14500;690.5;138.1","0","1","","{}","","","",190000000,"","","100","","","10123000;29|10104000;29","1;1400000000|14;1400000000|2;460000000","","","","0","10100029","","{}","",35,"",1,"",0,0,"","","UI_building_10100027","","","1","",10100029,0,"","2;1|3;6|4;10|5;13","","","","105020129","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100027_world","","","140000",328500
"","building_10100030",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,9656500,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;15000|50061;714.3|50062;142.9","0.3",0,"388300;150;15000;714.3;142.9","0","1","","{}","2;57","","",210000000,"","","100","","","10123000;30|10103000;30|10116000;30","1;1600000000|14;1600000000|2;510000000|23;1440000","","","","0","10100030","","{}","",35,"",1,"",0,0,"","","UI_building_10100030","","","1","",10100030,0,"","2;1|3;6|4;10|5;13","","","","105020130","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100030_world","","","140000",388300
"","building_10100030",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,10622150,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;16000|50061;761.9|50062;152.4","0.3",0,"452000;155;16000;761.9;152.4","0","1","","{}","2;57","","",230000000,"","","100","","","10123000;31|10103000;31|10116000;31|10107000;31","1;1700000000|14;1700000000|2;560000000|23;2304000","","","","0","10100031","","{}","",35,"",1,"",0,0,"","","UI_building_10100030","","","1","",10100031,0,"","2;1|3;6|4;10|5;13","","","","105020131","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100030_world","","","140000",452000
"","building_10100030",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,11684365,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;17000|50061;809.5|50062;161.9","0.3",0,"517900;160;17000;809.5;161.9","0","1","","{}","2;57","","",260000000,"","","100","","","10123000;32|10103000;32|10116000;32|10124000;32|10104000;32","1;1900000000|14;1900000000|2;620000000|23;3916800","","","","0","10100032","","{}","",35,"",1,"",0,0,"","","UI_building_10100030","","","1","",10100032,0,"","2;1|3;6|4;10|5;13","","","","105020132","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100030_world","","","140000",517900
"","building_10100030",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,12268583,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;18000|50061;857.1|50062;171.4","0.3",0,"587500;165;18000;857.1;171.4","0","1","","{}","2;57","","",280000000,"","","100","","","10123000;33|10103000;33|10116000;33|10107000;33|10106000;33","1;2000000000|14;2000000000|2;650000000|23;7050240","","","","0","10100033","","{}","",35,"",1,"",0,0,"","","UI_building_10100030","","","1","",10100033,0,"","2;1|3;6|4;10|5;13","","","","105020133","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100030_world","","","140000",587500
"","building_10100030",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,12882013,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;19000|50061;904.8|50062;181","0.3",0,"658800;170;19000;904.8;181","0","1","","{}","2;57","","",310000000,"","","100","","","10123000;34|10103000;34|10116000;34|10124000;34|10104000;34","1;2100000000|14;2100000000|2;680000000|23;14100480","","","","0","10100034","","{}","",35,"",1,"",0,0,"","","UI_building_10100030","","","1","",10100034,0,"","2;1|3;6|4;10|5;13","","","","105020134","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100030_world","","","140000",658800
"","building_10100035",1,"30030;200|30031;200|30034;200|30036;200|30043;3|30044;40|30045;30|40007;30000|40013;3000|40003;1|40004;2|40049;100|40008;0.3|30052;1|30053;1|30054;1|73;10|30215;0|30221;0|40023;3000|30219;0|30220;0|30217;0|30218;0|35117;10|90004;1|90013;5|90020;1|90028;1","10;40","",0,"","",0,"","135144","","","135104","","","","1;0","",0,"",1,"135124","0",2,0,"",0,"170013201","",0,"135172,1;135185,1;152006,5;152007,5;152009,5","4;4","","","","2","50060;20000|50061;952.4|50062;190.5","0.3",0,"731900;175;20000;952.4;190.5","0","1","","{}","2;57","","",0,"","","100","","","","","","","","0","10100035","","{}","",35,"",1,"",0,0,"","","UI_building_10100035","","","1","",10100035,0,"","2;1|3;6|4;10|5;13","","","","105020135","{}",1,"",0,4,"","0","",0,"","",0,0,"building_10100035_world","","","140000",731900
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,5064598,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1880|50223;180000","",0,"40;1880;180000;185100","0","1","","{}","1;1","","",66000000,"","","","","","10100000;29","1;520000000|14;520000000|2;83000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231028,0,"","","","","","105023128","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",185100
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,3895845,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1820|50223;180000","",0,"40;1820;180000;156100","0","1","","{}","1;1","","",60000000,"","","","","","10100000;28","1;370000000|14;370000000|2;59000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231027,0,"","","","","","105023127","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",156100
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,2782747,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1760|50223;180000","",0,"40;1760;180000;131800","0","1","","{}","1;1","","",54000000,"","","","","","10100000;27","1;260000000|14;260000000|2;42000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231026,0,"","","","","","105023126","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",131800
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,1987676,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1700|50223;180000","",0,"40;1700;180000;110500","0","1","","{}","1;1","","",49000000,"","","","","","10100000;26","1;200000000|14;200000000|2;32000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231025,0,"","","","","","105023125","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",110500
"","building_10138000",1,"","","",0,"","",0,"","457504","","","457560","","","","3;0","",0,"",1,"457555","0",2,0,"",0,"","",0,"","4;2","","","","0","","",0,"","0","1","","{}","","","",0,"","","","","","10100000;1","","","","","0","10141000","","{}","",1,"",5,"",0,0,"","","UI_building_10105000","","","1;10100000,1","",10141000,1,"","","","","","105020700","{}",0,"",1,2,"","0","",0,"","",0,0,"","","","",0
"","building_10138000",1,"","","",0,"","",0,"","457504","","","457560","","","","3;0","",0,"",1,"457555","0",2,1,"",0,"","",0,"","4;2","","","","0","","",0,"","0","1","","{}","","","",5,"","","","","","","1;1|14;1","","","","0","10141001","","{}","",1,"",5,"",0,0,"","","UI_building_10105000","","","1;10100000,1","",10141001,0,"","","","","","105020701","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",0
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,1419769,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1640|50223;187200","",0,"40;1640;187200;92600","0","1","","{}","1;1","","",45000000,"","","","","","10100000;25","1;140000000|14;140000000|2;23000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231024,0,"","","","","","105023124","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",92600
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,1014121,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1580|50223;187200","",0,"40;1580;187200;78600","0","1","","{}","1;1","","",41000000,"","","","","","10100000;24","1;85000000|14;85000000|2;14000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231023,0,"","","","","","105023123","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",78600
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,724372,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1520|50223;187200","",0,"40;1520;187200;66100","0","1","","{}","1;1","","",37000000,"","","","","","10100000;23","1;68000000|14;68000000|2;11000000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231022,0,"","","","","","105023122","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",66100
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,557209,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1460|50223;187200","",0,"40;1460;187200;55000","0","1","","{}","1;1","","",31000000,"","","","","","10100000;22","1;54000000|14;54000000|2;8700000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231021,0,"","","","","","105023121","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",55000
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,428623,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.4|50222;1400|50223;187200","",0,"40;1400;187200;45200","0","1","","{}","1;1","","",24000000,"","","","","","10100000;22","1;42000000|14;42000000|2;6700000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231020,0,"","","","","","105023120","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",45200
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,329710,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.39|50222;1350|50223;194400","",0,"39;1350;194400;36900","0","1","","{}","1;1","","",17000000,"","","","","","10100000;22","1;30000000|14;30000000|2;4800000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231019,0,"","","","","","105023119","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",36900
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,235507,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.38|50222;1300|50223;194400","",0,"38;1300;194400;30600","0","1","","{}","1;1","","",11000000,"","","","","","10100000;22","1;17000000|14;17000000|2;2700000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231018,0,"","","","","","105023118","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",30600
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,168220,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.37|50222;1250|50223;194400","",0,"37;1250;194400;24900","0","1","","{}","1;1","","",7100000,"","","","","","10100000;22","1;14000000|14;14000000|2;2200000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231017,0,"","","","","","105023117","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",24900
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,120157,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.36|50222;1200|50223;194400","",0,"36;1200;194400;20600","0","1","","{}","1;1","","",4200000,"","","","","","10100000;22","1;7900000|14;7900000|2;1300000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231016,0,"","","","","","105023116","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",20600
