effect,first_name,last_name,template_id,id,base_supply,trans_goods,quality,base_produce,worker_dialog_idle,working_building,star,isBonus,speed_run_city,trans_resource_item,base_process,isShow,power,base_collect,rate_recruit,desc,speed_city,gender,appearance,garbage_max
"[50138,0.016]","worker_type_4","440108","",21307,"","510050;10",2,"","worker_hall_dialog_idle1","[10104000]",0,"",4,"","",1,3200,"",2500,"",4,1,21507,4
"[50138,0.016]","worker_type_4","440101","",21308,"","510050;10",2,"","worker_hall_dialog_idle1","[10104000]",0,"",4,"","",1,3200,"",2500,"",4,1,21402,4
"[50138,0.05]","worker_type_4","440100","",51321,"","851321;10",5,"","worker_hall_dialog_idle1","[10104000]",1,"1",10,"","",1,20750,"",250,"",10,1,21507,10
"[50138,0.05]","worker_type_4","440117","",51322,"","851322;10",5,"","worker_hall_dialog_idle1","[10104000]",1,"1",10,"","",1,20750,"",250,"",10,1,21506,10
"[71030,0.05]","440007","440201","",51007,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22107,10
"[71030,0.05]","440007","440203","",51008,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22506,10
"[71030,0.05]","440007","440106","",51009,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21507,10
"[71030,0.05]","440007","440104","",51010,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21105,10
"[71030,0.05]","440007","440108","",51011,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,21402,10
"[71030,0.05]","440007","440105","",51012,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,21105,10
"[71030,0.05]","440007","440201","",51013,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22104,10
"[71030,0.05]","440007","440202","",51014,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22506,10
"[71030,0.05]","440007","440116","",51015,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,21105,10
"[71030,0.05]","440007","440104","",51016,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,21402,10
"[71030,0.05]","440007","440208","",51017,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22103,10
"[71030,0.05]","440007","440216","",51018,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22104,10
"[50131,0.1]","440006","440209","",53412,"","853412;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,0,22507,10
"[50131,0.1]","440006","440200","",53411,"","853411;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,0,22507,10
"[75153,0.01]","440013","440201","",41805,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22103,8
"[75153,0.01]","440013","440206","",41806,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22208,8
"[75153,0.01]","440013","440100","",41807,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21506,8
"[75153,0.01]","440013","440109","",41808,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21507,8
"[50024,0.16]","440001","440209","",20305,"","510050;10",2,"","worker_hall_dialog_idle1","[10202000]",0,"",4,"","",1,3200,"",2500,"",4,0,22304,4
"[50024,0.16]","440001","440203","",20306,"","510050;10",2,"","worker_hall_dialog_idle1","[10202000]",0,"",4,"","",1,3200,"",2500,"",4,0,22304,4
"[50024,0.16]","440001","440100","",20307,"","510050;10",2,"","worker_hall_dialog_idle1","[10202000]",0,"",4,"","",1,3200,"",2500,"",4,1,21103,4
"[50024,0.16]","440001","440105","",20308,"","510050;10",2,"","worker_hall_dialog_idle1","[10202000]",0,"",4,"","",1,3200,"",2500,"",4,1,21307,4
"[50131,0.1]","440006","440101","",53410,"","853410;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21404,10
"[50131,0.1]","440006","440108","",53409,"","853409;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21102,10
"[50131,0.1]","440006","440221","",53408,"","853408;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,0,22504,10
"[50131,0.1]","440006","440202","",53407,"","853407;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,0,22106,10
"[50108,0.12]","440018","440101","",32601,"","510050;20",3,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",6,"","",1,6400,"",1500,"",6,1,21101,6
"[50108,0.12]","440018","440106","",32602,"","510050;20",3,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",6,"","",1,6400,"",1500,"",6,1,21306,6
"[75054,0.01]","440013","440209","",42006,"","510009;1",4,"","worker_hall_dialog_idle1","[10117000]",0,"",8,"","",0,2500,"",750,"",8,0,22104,8
"[50023,0.5]","440000","440120","",50114,"","850114;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21203,10
"[50105,0.008]","440005","440200","",11101,"","510050;5",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",1,1600,"",5000,"",2,0,22107,2
"[50105,0.008]","440005","440202","",11102,"","510050;5",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",1,1600,"",5000,"",2,0,22208,2
"[50105,0.008]","440005","440101","",11103,"","510050;5",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",1,1600,"",5000,"",2,1,21506,2
"[50105,0.008]","440005","440106","",11104,"","510050;5",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",1,1600,"",5000,"",2,1,21507,2
"[50108,0.12]","440018","440200","",32609,"","510050;20",3,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",6,"","",1,6400,"",1500,"",6,0,22505,6
"[50108,0.12]","440018","440206","",32610,"","510050;20",3,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",6,"","",1,6400,"",1500,"",6,0,22407,6
"[71032,0.02]","440007","440204","",40803,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22107,8
"[71032,0.02]","440007","440205","",40804,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22103,8
"[71032,0.02]","440007","440104","",40805,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21507,8
"[71032,0.02]","440007","440106","",40806,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21105,8
"[50138,0.032]","worker_type_4","440104","",41306,"","841306;10",4,"","worker_hall_dialog_idle1","[10104000]",1,"",8,"","",1,10000,"",750,"",8,1,21402,8
"[50138,0.032]","worker_type_4","440100","",41305,"","841305;10",4,"","worker_hall_dialog_idle1","[10104000]",1,"",8,"","",1,10000,"",750,"",8,1,21402,8
"[50138,0.032]","worker_type_4","440204","",41304,"","841304;10",4,"","worker_hall_dialog_idle1","[10104000]",1,"",8,"","",1,10000,"",750,"",8,0,22506,8
"[50138,0.032]","worker_type_4","440206","",41303,"","841303;10",4,"","worker_hall_dialog_idle1","[10104000]",1,"",8,"","",1,10000,"",750,"",8,0,22208,8
"[50103,0.125]","worker_type_3","440102","",50410,"","850410;10",5,"","worker_hall_dialog_idle1","[10206000]",1,"1",10,"","",1,26750,"",250,"",10,1,21204,10
"[50103,0.125]","worker_type_3","440109","",50409,"","850409;10",5,"","worker_hall_dialog_idle1","[10206000]",1,"1",10,"","",1,26750,"",250,"",10,1,21203,10
"[50131,0.016]","440006","440204","",23405,"","510050;10",2,"","worker_hall_dialog_idle1","[10124000]",0,"",4,"","",1,3200,"",2500,"",4,0,22405,4
"[50131,0.016]","440006","440207","",23406,"","510050;10",2,"","worker_hall_dialog_idle1","[10124000]",0,"",4,"","",1,3200,"",2500,"",4,0,22504,4
"[50131,0.016]","440006","440117","",23407,"","510050;10",2,"","worker_hall_dialog_idle1","[10124000]",0,"",4,"","",1,3200,"",2500,"",4,1,21502,4
"[50131,0.016]","440006","440111","",23408,"","510050;10",2,"","worker_hall_dialog_idle1","[10124000]",0,"",4,"","",1,3200,"",2500,"",4,1,21502,4
"[75252,0.006]","440009","440107","",31601,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21101,6
"[75252,0.006]","440009","440103","",31602,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21401,6
"[50114,1800]","440016","440202","",53107,"","853107;10",5,"","worker_hall_dialog_idle1","[10119000]",1,"1",10,"","",1,20750,"",250,"",10,0,22105,10
"[50114,1800]","440016","440200","",53108,"","853108;10",5,"","worker_hall_dialog_idle1","[10119000]",1,"1",10,"","",1,20750,"",250,"",10,0,22105,10
"[50114,1800]","440016","440102","",53109,"","853109;10",5,"","worker_hall_dialog_idle1","[10119000]",1,"1",10,"","",1,20750,"",250,"",10,1,21505,10
"[50114,1800]","440016","440104","",53110,"","853110;10",5,"","worker_hall_dialog_idle1","[10119000]",1,"1",10,"","",1,20750,"",250,"",10,1,21504,10
"[50023,0.08]","440000","440100","",10103,"","510050;5",1,"","worker_hall_dialog_idle1","[10201000]",0,"",2,"","",1,1600,"",5000,"",2,1,21203,2
"[50023,0.08]","440000","440102","",10104,"","510050;5",1,"","worker_hall_dialog_idle1","[10201000]",0,"",2,"","",1,1600,"",5000,"",2,1,21204,2
"[75252,0.006]","440009","440205","",31609,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22302,6
"[75252,0.006]","440009","440202","",31610,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22106,6
"[50102,0.01]","worker_type_2","440208","",10201,"","510050;5",1,"","worker_hall_dialog_idle1","[10203000]",0,"",2,"","",1,1600,"",5000,"",2,0,22404,2
"[50102,0.01]","worker_type_2","440200","",10202,"","510050;5",1,"","worker_hall_dialog_idle1","[10203000]",0,"",2,"","",1,1600,"",5000,"",2,0,22205,2
"[75253,0.01]","440013","440203","",41905,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22107,8
"[75253,0.01]","440013","440208","",41906,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22506,8
"[50108,0.25]","440018","440111","",52614,"","852614;10",5,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"1",10,"","",1,20750,"",250,"",10,1,21303,10
"[50110,3]","440008","440106","",52701,"","852701;10",5,"","worker_hall_dialog_idle1","[10106000]",1,"1",10,"","",1,20750,"",250,"",10,1,21401,10
"[50112,0.024]","440004","440209","",32910,"","510008;1",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",0,1600,"",1500,"",6,0,22105,6
"[50112,0.024]","440004","440204","",32909,"","510008;1",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",0,1600,"",1500,"",6,0,22203,6
"[50112,0.024]","440004","440101","",32902,"","510008;1",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",0,1600,"",1500,"",6,1,21202,6
"[50112,0.024]","440004","440102","",32901,"","510008;1",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",0,1600,"",1500,"",6,1,21504,6
"[75154,0.025]","440013","440102","",52101,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21105,10
"[75154,0.025]","440013","440108","",52102,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21506,10
"[50111,0.036]","440004","440104","",32802,"","510050;20",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",1,6400,"",1500,"",6,1,21202,6
"[50111,0.036]","440004","440105","",32801,"","510050;20",3,"","worker_hall_dialog_idle1","[10101000]",0,"",6,"","",1,6400,"",1500,"",6,1,21206,6
"[50104,0.03]","worker_type_1","440109","",30601,"","510050;20",3,"","worker_hall_dialog_idle1","[10208000]",0,"",6,"","",1,6400,"",1500,"",6,1,21303,6
"[50104,0.03]","worker_type_1","440105","",30602,"","510050;20",3,"","worker_hall_dialog_idle1","[10208000]",0,"",6,"","",1,6400,"",1500,"",6,1,21502,6
"[50111,0.024]","440004","440208","",22806,"","510050;10",2,"","worker_hall_dialog_idle1","[10101000]",0,"",4,"","",1,3200,"",2500,"",4,0,22203,4
"[50111,0.024]","440004","440209","",22805,"","510050;10",2,"","worker_hall_dialog_idle1","[10101000]",0,"",4,"","",1,3200,"",2500,"",4,0,22105,4
"[75154,0.025]","440013","440208","",52109,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22208,10
"[75154,0.025]","440013","440206","",52110,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22103,10
"[50112,0.008]","440004","440207","",12902,"","510006;1",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",0,800,"",5000,"",2,0,22202,2
"[50112,0.008]","440004","440202","",12901,"","510006;1",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",0,800,"",5000,"",2,0,22203,2
"[50115,1800]","440010","440200","",13201,"","510050;5",1,"","worker_hall_dialog_idle1","[10115000]",0,"",2,"","",1,1600,"",5000,"",2,0,22201,2
"[50115,1800]","440010","440202","",13202,"","510050;5",1,"","worker_hall_dialog_idle1","[10115000]",0,"",2,"","",1,1600,"",5000,"",2,0,22308,2
"[50115,1800]","440010","440109","",13203,"","510050;5",1,"","worker_hall_dialog_idle1","[10115000]",0,"",2,"","",1,1600,"",5000,"",2,1,21501,2
"[50115,1800]","440010","440100","",13204,"","510050;5",1,"","worker_hall_dialog_idle1","[10115000]",0,"",2,"","",1,1600,"",5000,"",2,1,21301,2
"[50111,0.012]","440004","440203","",12802,"","510050;5",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",1,1600,"",5000,"",2,0,22203,2
"[50111,0.012]","440004","440204","",12801,"","510050;5",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",1,1600,"",5000,"",2,0,22105,2
"[50112,0.032]","440004","440204","",42903,"","510009;1",4,"","worker_hall_dialog_idle1","[10101000]",0,"",8,"","",0,2500,"",750,"",8,0,22105,8
"[50112,0.032]","440004","440203","",42904,"","510009;1",4,"","worker_hall_dialog_idle1","[10101000]",0,"",8,"","",0,2500,"",750,"",8,0,22202,8
"[50112,0.032]","440004","440103","",42905,"","510009;1",4,"","worker_hall_dialog_idle1","[10101000]",0,"",8,"","",0,2500,"",750,"",8,1,21405,8
"[50112,0.032]","440004","440101","",42906,"","510009;1",4,"","worker_hall_dialog_idle1","[10101000]",0,"",8,"","",0,2500,"",750,"",8,1,21405,8
"[75053,0.006]","440013","440102","",31704,"","510008;1",3,"","worker_hall_dialog_idle1","[10116000]",0,"",6,"","",0,1600,"",1500,"",6,1,21507,6
"[75053,0.006]","440013","440100","",31703,"","510008;1",3,"","worker_hall_dialog_idle1","[10116000]",0,"",6,"","",0,1600,"",1500,"",6,1,21507,6
"[75052,0.004]","440009","440202","",21405,"","510007;1",2,"","worker_hall_dialog_idle1","[10107000]",0,"",4,"","",0,1200,"",2500,"",4,0,22401,4
"[75052,0.004]","440009","440205","",21406,"","510007;1",2,"","worker_hall_dialog_idle1","[10107000]",0,"",4,"","",0,1200,"",2500,"",4,0,22405,4
"[75052,0.004]","440009","440107","",21407,"","510007;1",2,"","worker_hall_dialog_idle1","[10107000]",0,"",4,"","",0,1200,"",2500,"",4,1,21404,4
"[75052,0.004]","440009","440100","",21408,"","510007;1",2,"","worker_hall_dialog_idle1","[10107000]",0,"",4,"","",0,1200,"",2500,"",4,1,21201,4
"[50110,3]","440008","440103","",52702,"","852702;10",5,"","worker_hall_dialog_idle1","[10106000]",1,"1",10,"","",1,20750,"",250,"",10,1,21401,10
"[50023,0.08]","440000","440200","",10101,"","510050;5",1,"","worker_hall_dialog_idle1","[10201000]",0,"",2,"","",1,1600,"",5000,"",2,0,22101,2
"[50105,0.05]","440005","440204","",51107,"","851107;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22103,10
"[50105,0.05]","440005","440206","",51108,"","851108;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22107,10
"[50105,0.05]","440005","440106","",51109,"","851109;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21506,10
"[50105,0.05]","440005","440101","",51110,"","851110;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21105,10
"[50105,0.05]","440005","440202","",51111,"","851111;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22104,10
"[50105,0.05]","440005","440218","",51112,"","851112;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22107,10
"[50105,0.05]","440005","440118","",51113,"","851113;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21402,10
"[50105,0.05]","440005","440105","",51114,"","851114;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21506,10
"[50105,0.05]","440005","440205","",51115,"","851115;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22103,10
"[50105,0.05]","440005","440219","",51116,"","851116;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22208,10
"[50105,0.05]","440005","440119","",51117,"","851117;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21105,10
"[50105,0.05]","440005","440113","",51118,"","851118;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21402,10
"[50105,0.05]","440005","440208","",51119,"","851119;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22506,10
"[50105,0.05]","440005","440217","",51120,"","851120;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,0,22208,10
"[50105,0.05]","440005","440102","",51121,"","851121;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21105,10
"[50105,0.05]","440005","440116","",51122,"","851122;10",5,"","worker_hall_dialog_idle1","[10103000]",1,"1",10,"","",1,20750,"",250,"",10,1,21402,10
"[75253,0.01]","440013","440100","",41907,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21506,8
"[75253,0.01]","440013","440109","",41908,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21402,8
"[50103,0.02]","worker_type_3","440206","",20405,"","510050;10",2,"","worker_hall_dialog_idle1","[10206000]",0,"",4,"","",1,3200,"",2500,"",4,0,22206,4
"[50103,0.02]","worker_type_3","440204","",20406,"","510050;10",2,"","worker_hall_dialog_idle1","[10206000]",0,"",4,"","",1,3200,"",2500,"",4,0,22101,4
"[50103,0.02]","worker_type_3","440109","",20407,"","510050;10",2,"","worker_hall_dialog_idle1","[10206000]",0,"",4,"","",1,3200,"",2500,"",4,1,21204,4
"[50103,0.02]","worker_type_3","440100","",20408,"","510050;10",2,"","worker_hall_dialog_idle1","[10206000]",0,"",4,"","",1,3200,"",2500,"",4,1,21204,4
"[50023,0.5]","440000","440205","",50115,"","850115;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22404,10
"[50023,0.5]","440000","440200","",50116,"","850116;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22101,10
"[50023,0.5]","440000","440210","",50107,"","850107;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22307,10
"[50023,0.5]","440000","440203","",50108,"","850108;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22206,10
"[50110,1]","440008","440208","",32701,"","510050;20",3,"","worker_hall_dialog_idle1","[10106000]",0,"",6,"","",1,6400,"",1500,"",6,0,22505,6
"[50110,1]","440008","440206","",32702,"","510050;20",3,"","worker_hall_dialog_idle1","[10106000]",0,"",6,"","",1,6400,"",1500,"",6,0,22301,6
"[50110,1]","440008","440106","",32703,"","510050;20",3,"","worker_hall_dialog_idle1","[10106000]",0,"",6,"","",1,6400,"",1500,"",6,1,21101,6
"[50110,1]","440008","440108","",32704,"","510050;20",3,"","worker_hall_dialog_idle1","[10106000]",0,"",6,"","",1,6400,"",1500,"",6,1,21101,6
"[50106,0.004]","440005","440203","",11201,"","510006;1",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",0,800,"",5000,"",2,0,22103,2
"[50106,0.004]","440005","440207","",11202,"","510006;1",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",0,800,"",5000,"",2,0,22506,2
"[50106,0.004]","440005","440107","",11203,"","510006;1",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",0,800,"",5000,"",2,1,21105,2
"[50106,0.004]","440005","440106","",11204,"","510006;1",1,"","worker_hall_dialog_idle1","[10103000]",0,"",2,"","",0,800,"",5000,"",2,1,21507,2
"[50023,0.5]","440000","440105","",50117,"","850117;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.5]","440000","440102","",50118,"","850118;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21203,10
"[50023,0.5]","440000","440219","",50119,"","850119;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22206,10
"[50023,0.5]","440000","440204","",50120,"","850120;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22101,10
"[50023,0.5]","440000","440107","",50121,"","850121;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21203,10
"[50023,0.5]","440000","440103","",50122,"","850122;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.5]","440000","440218","",50123,"","850123;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22205,10
"[50023,0.5]","440000","440209","",50124,"","850124;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22307,10
"[50023,0.5]","440000","440115","",50125,"","850125;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.5]","440000","440114","",50126,"","850126;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.5]","440000","440110","",50113,"","850113;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21203,10
"[50023,0.5]","440000","440207","",50112,"","850112;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22205,10
"[50023,0.5]","440000","440208","",50111,"","850111;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,0,22101,10
"[50023,0.5]","440000","440108","",50110,"","850110;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.5]","440000","440104","",50109,"","850109;10",5,"","worker_hall_dialog_idle1","[10201000]",1,"1",10,"","",1,20750,"",250,"",10,1,21204,10
"[50023,0.08]","440000","440207","",10102,"","510050;5",1,"","worker_hall_dialog_idle1","[10201000]",0,"",2,"","",1,1600,"",5000,"",2,0,22206,2
"[75053,0.006]","440013","440202","",31701,"","510008;1",3,"","worker_hall_dialog_idle1","[10116000]",0,"",6,"","",0,1600,"",1500,"",6,0,22107,6
"[75053,0.006]","440013","440209","",31702,"","510008;1",3,"","worker_hall_dialog_idle1","[10116000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[50115,14400]","440010","440200","",53207,"","853207;10",5,"","worker_hall_dialog_idle1","[10115000]",1,"1",10,"","",1,20750,"",250,"",10,0,22408,10
"[50115,14400]","440010","440202","",53208,"","853208;10",5,"","worker_hall_dialog_idle1","[10115000]",1,"1",10,"","",1,20750,"",250,"",10,0,22306,10
"[50115,14400]","440010","440103","",53209,"","853209;10",5,"","worker_hall_dialog_idle1","[10115000]",1,"1",10,"","",1,20750,"",250,"",10,1,21101,10
"[50115,14400]","440010","440101","",53210,"","853210;10",5,"","worker_hall_dialog_idle1","[10115000]",1,"1",10,"","",1,20750,"",250,"",10,1,21502,10
"[50102,0.01]","worker_type_2","440102","",10203,"","510050;5",1,"","worker_hall_dialog_idle1","[10203000]",0,"",2,"","",1,1600,"",5000,"",2,1,21203,2
"[50102,0.01]","worker_type_2","440105","",10204,"","510050;5",1,"","worker_hall_dialog_idle1","[10203000]",0,"",2,"","",1,1600,"",5000,"",2,1,21204,2
"[50108,0.25]","440018","440110","",52613,"","852613;10",5,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"1",10,"","",1,20750,"",250,"",10,1,21201,10
"[50108,0.08]","440018","440206","",22606,"","510050;10",2,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",4,"","",1,3200,"",2500,"",4,0,22502,4
"[50108,0.08]","440018","440201","",22605,"","510050;10",2,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",0,"",4,"","",1,3200,"",2500,"",4,0,22504,4
"[50024,0.5]","440001","440209","",50320,"","850320;10",5,"","worker_hall_dialog_idle1","[10202000]",1,"1",10,"","",1,20750,"",250,"",10,0,22305,10
"[50024,0.5]","440001","440118","",50321,"","850321;10",5,"","worker_hall_dialog_idle1","[10202000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
