firelogic,damage_delay,is_normal_attack,enhance_fragment,pos_condition,is_focus,pve_buff_bullet,pvp_pos_num,property_out_of_battle,animation,buff_evaluate_score,pvp_troop_condition,triggerType,name,level_up_desc,pvp_damage_type,icon,property_target_type,maxStar,skill_cat,star,enhance_desc_pre,actionType,power,group,levelup_consume_sp,pvp_damage,pvp_buff_param,level_up_desc_param,animation_move,priority,property,horizontal_speed,buff_condition,pvp_buff_bullet,property_pos_condition,bullet,attack_range,maxLevel,debuff_evaluate_score,pvp_triggerParam,pvp_buff_condition,pvp_bullet,pvp_bullet_critical,pvp_cast_interval,display_type,pvp_cast_count,bullet_damage_rate,apType,desc_para,target_type,damage_ratio,pvp_other_condition_para,moving_logic,enhance_resource,pvp_other_condition,desc,pvp_pos_condition,pvp_actionParam,buff_param,property_troop_condition,pvp_actionType,pvp_triggerType,pre_cd,pvp_apType,skin_skill_effect,skill_effect,id,bullet_critical,troop_condition,matching_animation,matching_animation_move,displayCast_type,pve_animation_move,effect_incity,firepoint,need_rank,damage_to_monster,cast_interval,cast_count,other_condition_para,property_pos_num,world_bullet,other_condition,property_other_condition,attack_interval,pvp_buff_ID,actionParam,pve_animation,pos_num,pvp_buff_level,triggerParam,buff
0,"","0","","","1","","","75050;0.1;0|75150;0.1;0|75250;0.1;0","attack","0","",2,"220382","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,3,"{}",3,"[10800]",401230,"{}","","","{}","attack_move","","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","",1,"","{}","","","220383","","","","0","3","2","","1","{}","",401233,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","","0","","","","attack","","","",""
0,"","0","","","1","","","75050;0.1;0|75150;0.1;0|75250;0.1;0","attack","0","",2,"220382","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,4,"{}",3,"[10800]",401230,"{}","","","{}","attack_move","","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","",1,"","{}","","","220383","","","","0","3","2","","1","{}","",401234,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","","0","","","","attack","","","",""
0,"","0","","","1","","","75050;0.1;0|75150;0.1;0|75250;0.1;0","attack","0","",2,"220382","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,5,"{}",3,"[10800]",401230,"{}","","","{}","attack_move","","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","",1,"","{}","","","220383","","","","0","3","2","","1","{}","",401235,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","","0","","","","attack","","","",""
0,"","1","80","","","","","","attack","0","0",0,"2501500","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,4,"{}",1,"[28800,1920]",501500,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""185%""]","attack_move","1","",20,"","","0","501504","40",20,"0","","","","","","1","1","[""0;0"",""0.563;0.018""]",0,"","0",2.85,"","{}","","2","1501500","0","","","0","1","","1350","0","{}","501500",501504,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","2","2","1350","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon21.png","3",0,0,5,"{}",3,"[12000]",501430,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501435,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon21.png","3",0,0,4,"{}",3,"[12000]",501430,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501434,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","120","","","","","","attack","0","0",0,"2501410","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon64.png","0",5,0,5,"{}",1,"[38400,1920]",501410,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.981;0.032","","[""270%""]","attack_move","2","",20,"","","0","501410","20",30,"0","","","501411","","","1","1","[""0;0"",""0.981;0.032""]",0,"","0",3.7,"","{}","","0","1501410","0","","","0","1","","10000","0","{}","500600",501415,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","4","0","10000","","","attack","","","",""
0,"","0","80","","","","","","attack","0","0",0,"2501410","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon64.png","0",5,0,4,"{}",1,"[28800,1920]",501410,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.981;0.032","","[""185%""]","attack_move","2","",20,"","","0","501410","20",20,"0","","","501411","","","1","1","[""0;0"",""0.981;0.032""]",0,"","0",2.85,"","{}","","0","1501410","0","","","0","1","","10000","0","{}","500600",501414,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","4","0","10000","","","attack","","","",""
0,"","1","120","","","","","","attack","0","0",0,"2501400","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon70.png","0",5,0,5,"{}",1,"[38400,1920]",501400,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""270%""]","attack_move","1","",20,"","","3","501400","40",30,"0","","","501401","","","1","1","[""0;0"",""0.563;0.018""]",0,"","0",3.7,"","{}","","0","1501400","3","","","0","1","","1350","0","{}","500600",501405,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","80","","","","","","attack","0","0",0,"2501400","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon70.png","0",5,0,4,"{}",1,"[28800,1920]",501400,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""185%""]","attack_move","1","",20,"","","3","501400","40",20,"0","","","501401","","","1","1","[""0;0"",""0.563;0.018""]",0,"","0",2.85,"","{}","","0","1501400","3","","","0","1","","1350","0","{}","500600",501404,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","1","0","1350","","","attack","","","",""
0,"","0","20","0","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","2",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,5,"{}",3,"[12000]",501330,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","0","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","0","","","2","3","2","0","1","{}","1",501335,"","2","attack","attack_move","","attack_move","","{}","1","","","","","","","0","0","90000","","","attack","","","",""
0,"","0","","0","","","1","","","0","2",0,"item_name_544402","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_41.png","4",10,1,0,"{}",2,"[11600,10200]",733020,"{}","","","{}","","4","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"1,0.025,0.01|0,15","4",1,"","{}","","0","adv_chip_skill_desc_32_2","0","","","2","2","","0","0","{}","700400",733020,"","2","","","","","","{}","0","1","","","","1","","0","0","90000","733020","","","1","","","733020"
0,"","0","","0","","","1","","","0","2",0,"item_name_544402","chip_rank_up_desc3","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_41.png","4",10,1,1,"{}",2,"[14600,10200]",733020,"{}","","","[""4.25%""]","","4","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"1,0.0425,0.01|0,15","4",1,"","{}","","0","adv_chip_skill_desc_32_2","0","","","2","2","","0","0","{}","700400",733021,"","2","","","","","","{}","1","1","","","","1","","0","0","90000","733021","","","1","","","733021"
0,"","0","","0","","","1","","","0","2",0,"item_name_544402","chip_rank_up_desc3","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_41.png","4",10,1,2,"{}",2,"[27000,10200]",733020,"{}","","","[""6%""]","","4","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"1,0.06,0.01|0,15","4",1,"","{}","","0","adv_chip_skill_desc_32_2","0","","","2","2","","0","0","{}","700400",733022,"","2","","","","","","{}","2","1","","","","1","","0","0","90000","733022","","","1","","","733022"
0,"","0","","","","","","","attack","0","0",6,"2501200","","0","","0",0,0,0,"{}",1,"[800,100]",501599,"{}","","","{}","attack","1","",20,"","","","501522","25",1,"0","","","","","","1","1","[""1.597;0.062"",""0;0""]",1,"","0",1,"","{}","","0","1401000","","","","0","1","","0","0","{}","1020",501599,"","","attack","attack_move","","attack","","{}","","","","","","","","1","0","0","","","attack","","","501510",""
0,"","1","20","","","","","","attack","0","0",0,"2501600","","1","Assets/Main/Sprites/SkillIcons/skill_icon46.png","0",5,0,0,"{}",1,"[3600,1920]",501600,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","{}","attack_move","1","",20,"","","3","501600","40",1,"0","","","","","","2","1","[""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018""]",0,"","0",1,"","{}","","0","1501600","3","","","0","1","","1350","0","{}","501600",501600,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","30","","","","","","attack","0","0",0,"2501600","skill_levelup_effect1","1","Assets/Main/Sprites/SkillIcons/skill_icon46.png","0",5,0,1,"{}",1,"[7200,1920]",501600,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""30%""]","attack_move","1","",20,"","","3","501601","40",1,"0","","","","","","2","1","[""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018""]",0,"","0",1.3,"","{}","","0","1501600","3","","","0","1","","1350","0","{}","501600",501601,"","","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","40","","","","","","attack","0","0",0,"2501600","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon46.png","0",5,0,2,"{}",1,"[12000,1920]",501600,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""70%""]","attack_move","1","",20,"","","3","501602","40",5,"0","","","","","","2","1","[""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018""]",0,"","0",1.7,"","{}","","0","1501600","3","","","0","1","","1350","0","{}","501600",501602,"","","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","60","","","","","","attack","0","0",0,"2501600","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon46.png","0",5,0,3,"{}",1,"[19200,1920]",501600,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.563;0.018","","[""120%""]","attack_move","1","",20,"","","3","501603","40",10,"0","","","","","","2","1","[""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018"",""0.563;0.018""]",0,"","0",2.2,"","{}","","0","1501600","3","","","0","1","","1350","0","{}","501600",501603,"","","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","15","","","","","","attack","0","0",0,"2300300","","1","Assets/Main/Sprites/SkillIcons/skill_icon9.png","0",5,0,0,"[""1000072"",""1000073"",""1000074"",""1000075"",""1000076""]",1,"[2800,90]",300900,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","0.501;0.016","","{}","attack_move","3","",20,"","","3","300300","35",1,"0","","","","","","2","1","[""0;0"",""0.501;0.016""]",0,"","0",1,"","{}","","0","1300300","3","","","0","1","","1500","0","{}","1090",300900,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","1500","","","attack","","","",""
0,"","1","20","","","","","","attack","0","0",0,"2300300","","1","Assets/Main/Sprites/SkillIcons/skill_icon9.png","0",5,0,1,"[""1000072"",""1000073"",""1000074"",""1000075"",""1000076""]",1,"[3600,90]",300900,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","0.501;0.016","","{}","attack_move","3","",20,"","","3","300301","35",1,"0","","","","","","2","1","[""0;0"",""0.501;0.016""]",0,"","0",1.15,"","{}","","0","1300300","3","","","0","1","","1500","0","{}","1090",300901,"","","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","1500","","","attack","","","",""
0,"","1","30","","","","","","attack","0","0",0,"2300300","","1","Assets/Main/Sprites/SkillIcons/skill_icon9.png","0",5,0,2,"[""1000072"",""1000073"",""1000074"",""1000075"",""1000076""]",1,"[4700,90]",300900,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","0.501;0.016","","{}","attack_move","3","",20,"","","3","300302","35",5,"0","","","","","","2","1","[""0;0"",""0.501;0.016""]",0,"","0",1.3,"","{}","","0","1300300","3","","","0","1","","1500","0","{}","1090",300902,"","","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","1500","","","attack","","","",""
0,"","1","45","","","","","","attack","0","0",0,"2300300","","1","Assets/Main/Sprites/SkillIcons/skill_icon9.png","0",5,0,3,"[""1000072"",""1000073"",""1000074"",""1000075"",""1000076""]",1,"[6100,90]",300900,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","0.501;0.016","","{}","attack_move","3","",20,"","","3","300303","35",10,"0","","","","","","2","1","[""0;0"",""0.501;0.016""]",0,"","0",1.5,"","{}","","0","1300300","3","","","0","1","","1500","0","{}","1090",300903,"","","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","1500","","","attack","","","",""
0,"","1","","","","","","","attack","","0",0,"2100200","","0","Assets/Main/Sprites/SkillIcons/skill_icon2.png","0",0,0,1,"{}",1,"[2100,0]",100200,"{}","0.339;0","","{}","attack_move","1","",20,"","","3","100200","10",1,"","","","","","","1","1","{}",0,"","0",1,"","{}","","0","1100100","3","","","0","1","","750","0","{}","100100",100200,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","750","","","attack","","","",""
0,"","1","90","","","","","","attack","0","0",0,"2300300","","1","Assets/Main/Sprites/SkillIcons/skill_icon9.png","0",5,0,5,"[""1000072"",""1000073"",""1000074"",""1000075"",""1000076""]",1,"[10250,90]",300900,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","0.501;0.016","","{}","attack_move","3","",20,"","","3","300305","35",30,"0","","","","","","2","1","[""0;0"",""0.501;0.016""]",0,"","0",2,"","{}","","0","1300300","3","","","0","1","","1500","0","{}","1090",300905,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","1500","","","attack","","","",""
0,"","0","20","","","","3","","attack","0","0",0,"2501610","","1","Assets/Main/Sprites/SkillIcons/skill_icon61.png","0",5,0,0,"{}",1,"[3600,1920]",501610,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","1.546;0.05","","{}","attack_move","2","",20,"","","10","501610","40",1,"0","","","","","","2","1","[""1.546;0.05"",""0;0""]",0,"","0",1,"","{}","","0","1501610","10","","","0","1","","10000","0","{}","501610",501610,"","","attack","attack_move","","attack_move","","{}","1","","","","","3","","1","0","10000","","","attack","","","",""
0,"","0","30","","","","3","","attack","0","0",0,"2501610","skill_levelup_effect1","1","Assets/Main/Sprites/SkillIcons/skill_icon61.png","0",5,0,1,"{}",1,"[7200,1920]",501610,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","1.546;0.05","","[""30%""]","attack_move","2","",20,"","","10","501611","40",1,"0","","","","","","2","1","[""1.546;0.05"",""0;0""]",0,"","0",1.3,"","{}","","0","1501610","10","","","0","1","","10000","0","{}","501610",501611,"","","attack","attack_move","","attack_move","","{}","6","","","","","3","","1","0","10000","","","attack","","","",""
0,"","0","40","","","","3","","attack","0","0",0,"2501610","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon61.png","0",5,0,2,"{}",1,"[12000,1920]",501610,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","1.546;0.05","","[""70%""]","attack_move","2","",20,"","","10","501612","40",5,"0","","","","","","2","1","[""1.546;0.05"",""0;0""]",0,"","0",1.7,"","{}","","0","1501610","10","","","0","1","","10000","0","{}","501610",501612,"","","attack","attack_move","","attack_move","","{}","11","","","","","3","","1","0","10000","","","attack","","","",""
0,"","0","60","","","","3","","attack","0","0",0,"2501610","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon61.png","0",5,0,3,"{}",1,"[19200,1920]",501610,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","1.546;0.05","","[""120%""]","attack_move","2","",20,"","","10","501613","40",10,"0","","","","","","2","1","[""1.546;0.05"",""0;0""]",0,"","0",2.2,"","{}","","0","1501610","10","","","0","1","","10000","0","{}","501610",501613,"","","attack","attack_move","","attack_move","","{}","16","","","","","3","","1","0","10000","","","attack","","","",""
0,"","0","15","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,0,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[2800,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.855;0.06","","{}","attack_move","2","",20,"","","4","300310","10",1,"0","","","","","","2","2","[""0;0"",""1.757;0.057""]",0,"","0",1,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300910,"","","attack","attack_move","","attack_move","","{}","1","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","20","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,1,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[3600,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.855;0.06","","{}","attack_move","2","",20,"","","4","300311","10",1,"0","","","","","","2","2","[""0;0"",""1.757;0.057""]",0,"","0",1.15,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300911,"","","attack","attack_move","","attack_move","","{}","6","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","30","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,2,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[4700,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.807;0.06","","{}","attack_move","2","",20,"","","4","300312","10",5,"0","","","","","","2","2","[""0;0"",""1.602;0.057""]",0,"","0",1.15,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300912,"","","attack","attack_move","","attack_move","","{}","11","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","45","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,3,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[6100,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.807;0.06","","{}","attack_move","2","",20,"","","4","300313","10",10,"0","","","","","","2","3","[""0;0"",""1.602;0.057""]",0,"","0",1.3,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300913,"","","attack","attack_move","","attack_move","","{}","16","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","60","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,4,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[7900,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.807;0.06","","{}","attack_move","2","",20,"","","4","300314","10",20,"0","","","","","","2","3","[""0;0"",""1.602;0.057""]",0,"","0",1.5,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300914,"","","attack","attack_move","","attack_move","","{}","21","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","90","","","","1","","attack","0","0",0,"2300310","","1","Assets/Main/Sprites/SkillIcons/skill_icon34.png","0",5,0,5,"[""1000072"",""1000035"",""1000073"",""1000074"",""1000075""]",1,"[10250,90]",300910,"[160,160,320,320,480,480,640,640,960,1280,1920,2560,3200,3840,4480,5120,5760,6400,7360,8320,9280,10240,11200,12160,13120,14400,16000,17600,19200,0]","1.807;0.06","","{}","attack_move","2","",20,"","","4","300315","10",30,"0","","","","","","2","3","[""0;0"",""1.602;0.057""]",0,"","0",1.75,"","{}","","0","1300310","4","","","0","1","","10000","0","{}","1090",300915,"","","attack","attack_move","","attack_move","","{}","26","","","","","1","","1","0","10000","","","attack","","","",""
0,"","0","20","","","","","","attack","0","0",3,"2501620","","","Assets/Main/Sprites/SkillIcons/skill_icon16.png","3",5,0,0,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[3600,1920]",501620,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","75952;0.09;0.002",20,"","","1","","40",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1500920","1","","","0","3","2","0","1","{}","1",501620,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","30","","","","","","attack","0","0",3,"2501620","","","Assets/Main/Sprites/SkillIcons/skill_icon16.png","3",5,0,1,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[7200,1920]",501620,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","75952;0.12;0.002",20,"","","1","","40",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1500920","1","","","0","3","2","0","1","{}","1",501621,"","0","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","40","","","","","","attack","0","0",3,"2501620","","","Assets/Main/Sprites/SkillIcons/skill_icon16.png","3",5,0,2,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[12000,1920]",501620,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","75952;0.15;0.002",20,"","","1","","40",5,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1500920","1","","","0","3","2","0","1","{}","1",501622,"","0","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","60","","","","","","attack","0","0",3,"2501620","","","Assets/Main/Sprites/SkillIcons/skill_icon16.png","3",5,0,3,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[19200,1920]",501620,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","75952;0.18;0.002",20,"","","1","","40",10,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1500920","1","","","0","3","2","0","1","{}","1",501623,"","0","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","90000","","","attack","","","",""
