show_model_rank_pos,not_rendom_generate,show_model_skill_scale,show_model_pos,buff_path,left_right_action,show_model_path_B,show_model_path_city,hero_detail_shadow_scale,show_model_rank_scale,hero_detail_shadow_pos,hero_showtime_name,city_model_path,half_icon_path_B,half_icon_path_location,canon_path,id,show_model_scale,model_path,gacha_preview_pic,show_model_path,walk_sound,ui_path,model_size,queue_icon_path_B,Temporary_model,show_model_skill_pos,pose_icon_path,half_icon_path,Heroimg_model,queue_icon_path,fire_path,canon_rotation,world_model_path,queue_model_path
"[0,0]","1",1,"[0,0]","[""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/buffpoint""]","","","","[2.4,2.6]",1,"[0.1,0.25]","Hero_DVA_zhuanwu_03_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_03/prefab/A_Hero_Dva_zhuanwu03_city.prefab","","","A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen",5001703,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_03/prefab/A_Hero_Dva_zhuanwu03_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_dva.prefab","","A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen","1","","dva","[0,0]","","hero_icon_dva","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_03/prefab/A_Hero_Dva_zhuanwu_03_PBR_zhanshi.prefab","hero_icon_dva","[""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint1"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint2"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint3"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint4"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint5"",""A_Hero@Dva_zhuanwu03_skin_low/To_unity/DeformationSystem/Root/jishen/firepoint6""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_03/prefab/A_Hero_Dva_zhuanwu03_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_03/prefab/A_Hero_Dva_zhuanwu03_city.prefab"
"[0,0]","1",1,"[0,0]","[""A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root"",""A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen""]","","","","[2.4,2.6]",1,"[0.1,0.25]","Hero_DVA_zhuanwu_02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_02/prefab/A_Hero_Dva_zhuanwu02_city.prefab","","","A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen",5001702,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_02/prefab/A_Hero_Dva_zhuanwu02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_dva.prefab","","A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen","1","","dva","[0,0]","","hero_icon_dva","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_02/prefab/A_Hero_Dva_zhuanwu_02_PBR_zhanshi.prefab","hero_icon_dva","[""A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint"",""A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint1"",""A_Hero@Dva_zhuanwu_02_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint2""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_02/prefab/A_Hero_Dva_zhuanwu02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_02/prefab/A_Hero_Dva_zhuanwu02_city.prefab"
"[0,0]","1",1,"[0,0]","[""A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root"",""A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen""]","","","","[2.4,2.6]",1,"[0.1,0.25]","Hero_DVA_zhuanwu_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_01/prefab/A_Hero_Dva_zhuanwu01_city.prefab","","","A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen",5001701,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_01/prefab/A_Hero_Dva_zhuanwu01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_dva.prefab","","A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen","1","","dva","[0,0]","","hero_icon_dva","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_01/prefab/A_Hero_Dva_zhuanwu_01_PBR_zhanshi.prefab","hero_icon_dva","[""A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint"",""A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint1"",""A_Hero@Dva_zhuanwu01_skin_low/To_unity/DeformationSystem1/Root/room/jishen/firepoint2""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_01/prefab/A_Hero_Dva_zhuanwu01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_zhuangwu_01/prefab/A_Hero_Dva_zhuanwu01_city.prefab"
"[9,349]","1",1.6,"[9,349]","{}","","","","[1,1]",1.6,"[0.2,0.25]","Hero_Park02_Timeline","Assets/Main/Prefabs/LWBattle/Hero/A_Hero_bubing02.prefab","","","",110001,1.6,"Assets/Main/Prefabs/LWBattle/Hero/A_Hero_bubing02.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/xinshouyindao_SkeletonData.prefab","","","1.435","","僵尸头阿甘","[9,349]","worker_halfbody_big_2002","hero_icon000","","zombie_icon01","[""A_Hero_bubing02/Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/Main/Prefabs/LWBattle/Hero/A_Hero_bubing02.prefab","Assets/Main/Prefabs/LWBattle/Hero/A_Hero_bubing02.prefab"
"[0,0]","1",0.9,"[0,0]","{}","","","","[2.4,2.6]",0.9,"[0.1,0.25]","Hero_Tesla_zhuanwu_03_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_03/prefab/A_Hero_Tesla_zhuanwu_03_city.prefab","","","A_Hero_Tesla_zhuanwu_03/A_Hero@Tesla_zhuanwu03_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/point1",5001603,0.9,"Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_03/prefab/A_Hero_Tesla_zhuanwu_03_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tesla.prefab","","","1","","Tesla","[0,0]","","hero_icon_Tesla","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_03/prefab/A_Hero_Tesla_zhuanwu_03_PBR_zhanshi.prefab","hero_icon_Tesla","[""A_Hero_Tesla_zhuanwu_03/A_Hero@Tesla_zhuanwu03_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_03/prefab/A_Hero_Tesla_zhuanwu_03_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_03/prefab/A_Hero_Tesla_zhuanwu_03_city.prefab"
"{}","1",1.5,"[46,373]","{}","","","","[1,1]",0,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",260019,1.4,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_dog01/prefab/A_Monster_dog_BOSS_battlereplay.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/xinshouyindao_SkeletonData.prefab","","","1","","小蓝人","[21,185]","worker_halfbody_big_2002","hero_icon116","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","zombie_icon01","[""A_Monster_dog_BOSS/A_Monster@dog01_skin/To_unity/DeformationSystem/Root/Root_M/Spine1_M/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_dog01/prefab/A_Monster_dog_BOSS_battlereplay.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.4,2.6]",1,"[0.1,0.25]","Hero_Tesla_zhuanwu_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_01/prefab/A_Hero_Tesla_zhuanwu_01_city.prefab","","","A_Hero_Tesila_zhuanwu_01/A_Hero@Tesla_zhuanwu01_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/point1",5001601,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_01/prefab/A_Hero_Tesla_zhuanwu_01_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tesla.prefab","","","1","","Tesla","[0,0]","","hero_icon_Tesla","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_01/prefab/A_Hero_Tesla_zhuanwu_01_PBR_zhanshi.prefab","hero_icon_Tesla","[""A_Hero_Tesila_zhuanwu_01/A_Hero@Tesla_zhuanwu01_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_01/prefab/A_Hero_Tesla_zhuanwu_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_01/prefab/A_Hero_Tesla_zhuanwu_01_city.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_quanjishou01/prefab/A_Monster_quanjishou01.prefab","","","",260021,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_quanjishou01/prefab/A_Monster_quanjishou01.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_quanjishou01/prefab/A_Monster_quanjishou01.prefab","zyf_BOSS_touxiang_4","[""A_Monster_quanjishou01_skin/To_unity/DeformationSystem/Root/Root_M/Spine1_M/Spine2_M/Chest_M/Scapula_R/Shoulder_R/Elbow_R/Wrist_R/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_quanjishou01/prefab/A_Monster_quanjishou01.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_quanjishou01/prefab/A_Monster_quanjishou01.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_boss_diaolingzhe03/prefab/A_Monster_boss_diaolingzhe03_wuran.prefab","","","",260022,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_boss_diaolingzhe03/prefab/A_Monster_boss_diaolingzhe03_wuran.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_boss_diaolingzhe03/prefab/A_Monster_boss_diaolingzhe03_wuran.prefab","world_monster_boss_big_new_S1_tank","[""A_Monster@boss_diaolingzhe03_skin/To_unity/DeformationSystem/Root/weapon1/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_boss_diaolingzhe03/prefab/A_Monster_boss_diaolingzhe03_wuran.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_boss_diaolingzhe03/prefab/A_Monster_boss_diaolingzhe03_wuran.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Mongster_Boss_mengmaxiang01/prefab/A_Monster_S2_mengma.prefab","","","",260023,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Mongster_Boss_mengmaxiang01/prefab/A_Monster_S2_mengma.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Mongster_Boss_mengmaxiang01/prefab/A_Monster_S2_mengma.prefab","A_Monster_S2_mengma_tank","[""A_Mongster@Boss_mengmaxiang01_skin/To_unity/DeformationSystem/Root/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Mongster_Boss_mengmaxiang01/prefab/A_Monster_S2_mengma.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Mongster_Boss_mengmaxiang01/prefab/A_Monster_S2_mengma.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.13,0.25]","Hero_Einstein_zhuanwu_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_01/prefab/A_Hero_Einstein_zhuanwu_01_city.prefab","","","A_Hero_Einstein_zhuanwu_01/A_Hero@Einstein_zhuanwu_01_skin/To_unity/DeformationSystem/Root/Root_M",5001501,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_01/prefab/A_Hero_Einstein_zhuanwu_01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tom.prefab","","","1","","汤姆克鲁斯","[0,0]","","hero_icon_Tom","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_01/prefab/A_Hero_Einstein_zhuanwu_01_PBR_zhanshi.prefab","hero_icon_Tom","[""A_Hero_Einstein_zhuanwu_01/A_Hero@Einstein_zhuanwu_01_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/WuQi_M/WuQi1_M/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_01/prefab/A_Hero_Einstein_zhuanwu_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_01/prefab/A_Hero_Einstein_zhuanwu_01_city.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",3001,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","","{}","worker_halfbody_3301","worker_icon_10008","","worker_icon_10008","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab","","","",3002,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab","","","","","1","","","{}","worker_halfbody_3301","worker_icon_3301","","worker_icon_3301","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab",""
"{}","1",0,"[0,0]","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",3003,1,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Survivor.prefab","","","1","","","{}","worker_halfbody_3301","worker_icon_10008","","worker_icon_10008","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_Xingcunzhe01.prefab","","","",3004,0,"Assets/Main/Prefabs/City/Worker/A_Hero_Xingcunzhe01.prefab","","","","","1","","","{}","worker_halfbody_3301","worker_icon_10008","","worker_icon_10008","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"[0,0]","1",1,"[0,0]","{}","","","","[1.5,1]",1,"[0.21,0.25]","Hero_Maxwell_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Maxwell_01/prefab/prefab_low/A_Hero_Maxwell_01_city.prefab","","","A_Hero_Maxwell_01/A_Hero@Maxwell_01_skin/To_unity/root/root_M",40016,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Maxwell_01/prefab/prefab_low/A_Hero_Maxwell_01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Cruzo.prefab","","","1","","Cruzo","[0,0]","","hero_icon_Cruzo","Assets/_Art_LastWar/Models/Cars/A_Hero_Maxwell_01/prefab/A_Hero_Maxwell_01_PBR_zhanshi.prefab","hero_icon_Cruzo","[""A_Hero_Maxwell_01/A_Hero@Maxwell_01_skin/To_unity/root/root_M/daodan/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Maxwell_01/prefab/prefab_low/A_Hero_Maxwell_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Maxwell_01/prefab/prefab_low/A_Hero_Maxwell_01_city.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.6,0.25]","Hero_Cage_02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Cage_02/prefab/A_Hero_Cage_02_city.prefab","","","A_Hero_Cage_02/A_Hero@Cage_02_skin/To_unity/root/Root_M/Body_M/up",40015,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Cage_02/prefab/A_Hero_Cage_02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Cage.prefab","","","1","","Cage","[0,0]","","hero_icon_Cage","Assets/_Art_LastWar/Models/Cars/A_Hero_Cage_02/prefab/A_Hero_Cage_02_PBR_zhanshi.prefab","hero_icon_Cage","[""A_Hero_Cage_02/A_Hero@Cage_02_skin/To_unity/root/Root_M/Body_M/up/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Cage_02/prefab/A_Hero_Cage_02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Cage_02/prefab/A_Hero_Cage_02_city.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.9,2.4]",1,"[0,0.25]","Hero_army_t5_04a_Timeline","Assets/_Art_LastWar/Models/Cars/army_t5_04/prefab/army_t5_04a.prefab","","","root/cheshen/Dummy013/control",40014,1,"Assets/_Art_LastWar/Models/Cars/army_t5_04/prefab/army_t5_04a_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Yuriko.prefab","","","1","","Yuriko","[0,0]","","hero_icon_Yuriko","Assets/_Art_LastWar/Models/Cars/army_t5_04/prefab/army_t5_04a.prefab","hero_icon_Yuriko","[""root/cheshen/Dummy013/control/Dummy011/Dummy012/Bone003/fire_point""]","[0,-90,0]","Assets/_Art_LastWar/Models/Cars/army_t5_04/prefab/army_t5_04a_battle.prefab","Assets/_Art_LastWar/Models/Cars/army_t5_04/prefab/army_t5_04a.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,2.3]",1,"[-0.03,-0.08]","Hero_Lambo_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_lambo_01/prefab/A_Hero_lambo_01_city_hero.prefab","","","A_Hero_lambo_01/A_Hero_Lambo_01_skin/To_unity/Root/joint1/joint12/up/point",40013,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_lambo_01/prefab/A_Hero_lambo_01_pve_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_lambo.prefab","","","1","","lambo","[0,0]","","hero_icon_lambo","Assets/_Art_LastWar/Models/Cars/A_Hero_lambo_01/prefab/A_Hero_lambo_01_PBR_zhanshi.prefab","hero_icon_lambo","[""A_Hero_lambo_01/A_Hero_Lambo_01_skin/To_unity/Root/joint1/joint12/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_lambo_01/prefab/A_Hero_lambo_01_pve_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_lambo_01/prefab/A_Hero_lambo_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.25,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing04/prefab/A_Hero_bubing04.prefab","","","",30007,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing04/prefab/A_Hero_bubing04_lan.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/xinshouyindao_SkeletonData.prefab","","","1","","托比","[0,0]","","hero_icon013","Assets/_Art_LastWar/Models/Characters/Soldier/bubing04/prefab/A_Hero_bubing04.prefab","hero_icon013","[""Hero@bubing04_skin (2)/To_unity/DeformationSystem/Root/Weapon_A/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing04/prefab/A_Hero_bubing04_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing04/prefab/A_Hero_bubing04.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.25,0.25]","","Assets/_Art_LastWar/Models/Cars/A_Hero_Hager/prefab/Hero_Hager.prefab","","","",30006,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing06/prefab/A_Hero_bubing06_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/xinshouyindao_SkeletonData.prefab","","","1","","坎普","[0,0]","","hero_icon013","Assets/_Art_LastWar/Models/Cars/A_Hero_Hager/prefab/Hero_Hager.prefab","hero_icon013","[""Hero@bubing06_skin (2)/To_unity/DeformationSystem/Root/b_dapaoroot/b_dapao/b_paozuo/b_fuyang/b_paoguang/b_paokou/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing06/prefab/A_Hero_bubing06_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Hager/prefab/Hero_Hager.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.25,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing05/prefab/A_Hero_bubing05.prefab","","","",30005,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing05/prefab/A_Hero_bubing05_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_gump3.prefab","stage/bluesoldier_running","","1","","库珀","[0,0]","","hero_icon_gump3","Assets/_Art_LastWar/Models/Characters/Soldier/bubing05/prefab/A_Hero_bubing05_zhanshi.prefab","hero_icon_gump3","[""Hero@bubing05_skin (1)/To_unity/DeformationSystem/Root/joint4/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing05/prefab/A_Hero_bubing05_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing05/prefab/A_Hero_bubing05.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.1,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/tanke/prefab/A_vehicle_tanke.prefab","","","vehicle_tanke_skin/To_unity/Root/gun_a/gun",20002,1,"Assets/_Art_LastWar/Models/Cars/tanke/prefab/A_vehicle_tanke.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie003_SkeletonData.prefab","stage/bluesoldier_running","","1","","兰博","[0,0]","","hero_icon003","Assets/_Art_LastWar/Models/Cars/tanke/prefab/A_vehicle_tanke.prefab","hero_icon003","[""vehicle_tanke_skin/To_unity/Root/gun_a/gun/gun_c/gun_d/guadian""]","{}","Assets/_Art_LastWar/Models/Cars/tanke/prefab/A_vehicle_tanke.prefab","Assets/_Art_LastWar/Models/Cars/tanke/prefab/A_vehicle_tanke.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.1,0.25]","","Assets/_Art_LastWar/Models/Cars/A_Hero_Doss_01/prefab/A_Hero_Doss.prefab","","","",20001,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Doss_01/prefab/A_Hero_Doss_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_doss.prefab","","","1","","doss","[0,0]","","hero_icon_doss","Assets/_Art_LastWar/Models/Cars/A_Hero_Doss_01/prefab/A_Hero_Doss_zhanshi.prefab","hero_icon_doss","[""A_Hero_Doss_01_skin/To_unity/A_soldier_bubing01/A_Hero_Doss_01_Weapons/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Doss_01/prefab/A_Hero_Doss_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Doss_01/prefab/A_Hero_Doss.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/Npc_lotte.prefab","","","",22509,0,"Assets/Main/Prefabs/City/Worker/Npc_lotte.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2508","worker_icon_2508","","worker_icon_2508","{}","{}","Assets/Main/Prefabs/City/Worker/Npc_lotte.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22508,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2508","worker_icon_2508","","worker_icon_2508","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22507,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2507","worker_icon_2507","","worker_icon_2507","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22506,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2506","worker_icon_2506","","worker_icon_2506","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22505,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2505","worker_icon_2505","","worker_icon_2505","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
